x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.41998806595802307,0.4606727659702301,0.4768560826778412,0.48234421014785767,0.48210155963897705,0.4319370687007904,0.4349716603755951,0.4369862377643585,0.43806344270706177,0.4013308584690094,0.3997155725955963,0.40144264698028564,0.402834951877594,0.3727913796901703,0.36490917205810547,0.3671325147151947,0.3690573573112488,0.34608009457588196,0.3340167701244354,0.3375958800315857,0.34498074650764465,0.9360770583152771,0.8895295858383179,0.8075861930847168,0.7533231973648071,0.7214585542678833,0.7198299169540405,0.638187825679779,0.5882037281990051,0.5440389513969421,0.7147036790847778,0.6158652305603027,0.5539233088493347,0.500099241733551,0.7264834046363831,0.631028950214386,0.5703306794166565,0.5187408328056335,0.7554785013198853,0.680669903755188,0.6404485106468201,0.6111924648284912,goodbye
0.4183146059513092,0.4623001217842102,0.478233277797699,0.48221296072006226,0.48443299531936646,0.43196266889572144,0.4343947172164917,0.4346790313720703,0.4330463111400604,0.401410311460495,0.3987869620323181,0.3996390104293823,0.39986658096313477,0.37296026945114136,0.36651745438575745,0.3682727813720703,0.36920079588890076,0.3447161316871643,0.33328157663345337,0.3351414203643799,0.33925169706344604,0.9421006441116333,0.8918023109436035,0.8061664700508118,0.7505506873130798,0.7208715677261353,0.713618278503418,0.632571280002594,0.5826313495635986,0.538568913936615,0.7113372087478638,0.612998366355896,0.5520090460777283,0.49873462319374084,0.7263175249099731,0.6314033269882202,0.5723062753677368,0.5212271809577942,0.7575797438621521,0.686729371547699,0.6498165726661682,0.6219920516014099,goodbye
0.4252268970012665,0.4722587466239929,0.4890800714492798,0.47779330611228943,0.4570971131324768,0.4420488774776459,0.4446351230144501,0.4460679888725281,0.4462459087371826,0.413309246301651,0.41290974617004395,0.4127786159515381,0.41276058554649353,0.38673415780067444,0.38335540890693665,0.3824963867664337,0.38181233406066895,0.360826313495636,0.3553100526332855,0.35151407122612,0.34877440333366394,0.877166748046875,0.7989656925201416,0.7156686186790466,0.6503505706787109,0.5998048186302185,0.6426993012428284,0.5549044013023376,0.49738407135009766,0.4457220733165741,0.6381525993347168,0.5430435538291931,0.4788253903388977,0.4223411977291107,0.6456155180931091,0.5569963455200195,0.49744218587875366,0.4467582404613495,0.6673725843429565,0.5959956645965576,0.5481908321380615,0.5066460967063904,goodbye
0.44004982709884644,0.48589640855789185,0.5026264190673828,0.48846614360809326,0.4711565375328064,0.4542105495929718,0.45750319957733154,0.4600808620452881,0.46178075671195984,0.43039053678512573,0.4320940673351288,0.43475887179374695,0.436715304851532,0.40889570116996765,0.4061037003993988,0.40779760479927063,0.40987667441368103,0.38702771067619324,0.37961816787719727,0.3784776031970978,0.37873804569244385,0.8191072940826416,0.7539976835250854,0.6743231415748596,0.6123250126838684,0.5617321133613586,0.5965976119041443,0.5183142423629761,0.47071197628974915,0.42771652340888977,0.5936976671218872,0.5054498314857483,0.45277243852615356,0.40603208541870117,0.6007997393608093,0.5167628526687622,0.46735161542892456,0.42355504631996155,0.6197997331619263,0.5516223907470703,0.5088624358177185,0.46927279233932495,goodbye
0.44548067450523376,0.49039798974990845,0.506521999835968,0.4940609335899353,0.4759935140609741,0.46310484409332275,0.4664824306964874,0.4671221375465393,0.46609169244766235,0.4373386800289154,0.44006508588790894,0.4422105848789215,0.4437708258628845,0.41400474309921265,0.41446566581726074,0.4160313010215759,0.41706180572509766,0.3903881907463074,0.3862908184528351,0.3853951692581177,0.38534682989120483,0.8094147443771362,0.7567753791809082,0.6797885298728943,0.6198511719703674,0.5758818984031677,0.5980187654495239,0.5195726156234741,0.4708961844444275,0.4275398254394531,0.5945107340812683,0.5082603693008423,0.45509403944015503,0.4091792106628418,0.6026265621185303,0.5214071273803711,0.4684734046459198,0.42246973514556885,0.6221194267272949,0.5568884611129761,0.5144391059875488,0.4745955467224121,goodbye
0.4465050995349884,0.49088719487190247,0.506706953048706,0.4945431053638458,0.47526273131370544,0.4619753360748291,0.4644617736339569,0.4652915298938751,0.46493229269981384,0.4364131689071655,0.43844467401504517,0.440907746553421,0.44287145137786865,0.4130597710609436,0.4137924313545227,0.4152587354183197,0.4160390794277191,0.38968291878700256,0.385811448097229,0.38541537523269653,0.3857400715351105,0.806420624256134,0.7560323476791382,0.6800299882888794,0.6192909479141235,0.5771185755729675,0.5998684167861938,0.5220685601234436,0.4735525846481323,0.4305668771266937,0.5953421592712402,0.5083537101745605,0.45390164852142334,0.4068218469619751,0.6024630665779114,0.5215021967887878,0.46931102871894836,0.42503175139427185,0.6203033328056335,0.5556823015213013,0.5135357975959778,0.4744977653026581,goodbye
0.4494691789150238,0.49330446124076843,0.5090000629425049,0.4972354769706726,0.4757867455482483,0.4677358865737915,0.469943106174469,0.4695708155632019,0.4676435589790344,0.44176027178764343,0.4436297118663788,0.44535374641418457,0.4461550712585449,0.4176633954048157,0.41827505826950073,0.4209529757499695,0.42280152440071106,0.39315229654312134,0.38862305879592896,0.3884318172931671,0.3893902599811554,0.7992069125175476,0.7487121820449829,0.6732494235038757,0.6139530539512634,0.5737112164497375,0.5936111211776733,0.5157177448272705,0.46750855445861816,0.4254777431488037,0.5898823738098145,0.503530740737915,0.4499405026435852,0.4040558338165283,0.5975316762924194,0.5173089504241943,0.4648970663547516,0.4199930429458618,0.6158947944641113,0.5508657097816467,0.5086133480072021,0.4696788489818573,goodbye
0.4559522867202759,0.4963253140449524,0.5082041025161743,0.4932042956352234,0.47420284152030945,0.47831258177757263,0.48080378770828247,0.4828032851219177,0.4836440086364746,0.4506344795227051,0.4534425437450409,0.45422595739364624,0.45547083020210266,0.42444688081741333,0.4244418144226074,0.4250987768173218,0.4262264370918274,0.3969195783138275,0.39484280347824097,0.39478304982185364,0.3960340917110443,0.7487660646438599,0.6870717406272888,0.6093432307243347,0.5523857474327087,0.507291853427887,0.5354133248329163,0.4585329592227936,0.40741634368896484,0.3623148202896118,0.5330157279968262,0.4468469023704529,0.3901323676109314,0.33874639868736267,0.5431532859802246,0.4611470103263855,0.406541109085083,0.3577907681465149,0.5665051937103271,0.5007592439651489,0.45709484815597534,0.416304349899292,goodbye
0.4564616084098816,0.4955688714981079,0.5084221959114075,0.4948526918888092,0.4748222231864929,0.4788404405117035,0.48179784417152405,0.48434388637542725,0.48578229546546936,0.4513785243034363,0.45381027460098267,0.4546602666378021,0.45621517300605774,0.42500337958335876,0.42446571588516235,0.424249529838562,0.4251461923122406,0.3969656229019165,0.39371728897094727,0.39284026622772217,0.39383137226104736,0.7466796040534973,0.6884278655052185,0.6112465262413025,0.5535626411437988,0.5101503729820251,0.5360729694366455,0.4589023292064667,0.40943706035614014,0.3667237162590027,0.5331862568855286,0.4456101357936859,0.389182984828949,0.3402515649795532,0.5431045293807983,0.45901262760162354,0.40385305881500244,0.356747031211853,0.5655611753463745,0.49912703037261963,0.4560999870300293,0.41570109128952026,goodbye
0.45740917325019836,0.49359560012817383,0.5109327435493469,0.4990389049053192,0.47388237714767456,0.491740882396698,0.4934818148612976,0.4925287365913391,0.49055492877960205,0.46084409952163696,0.4621351361274719,0.4606049358844757,0.4597794711589813,0.43147215247154236,0.43190544843673706,0.43265631794929504,0.43472355604171753,0.4008679687976837,0.4007869064807892,0.4007416069507599,0.4019017219543457,0.7150120735168457,0.6678242683410645,0.5958001613616943,0.5350472331047058,0.49360084533691406,0.5088664293289185,0.4174770712852478,0.3619137108325958,0.3138125538825989,0.5070521831512451,0.40428704023361206,0.3400772213935852,0.28805384039878845,0.521118700504303,0.42363595962524414,0.3620718717575073,0.31191331148147583,0.5485670566558838,0.47391438484191895,0.42474305629730225,0.3802573084831238,goodbye
