x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.3688305616378784,0.3966297507286072,0.4144120216369629,0.4263136386871338,0.43938082456588745,0.3620472550392151,0.3961930274963379,0.41797199845314026,0.43405961990356445,0.3415055274963379,0.38729146122932434,0.4058154225349426,0.41252654790878296,0.32678133249282837,0.3750063478946686,0.3904978632926941,0.3929063081741333,0.3157862424850464,0.35642439126968384,0.37016087770462036,0.3720686435699463,0.9189133644104004,0.8730807900428772,0.8149571418762207,0.7725465297698975,0.7444538474082947,0.7492597699165344,0.7271499633789062,0.7450961470603943,0.7649686932563782,0.7643035054206848,0.7541304230690002,0.789517343044281,0.8174723982810974,0.7906181812286377,0.7892074584960938,0.8257268071174622,0.8540958166122437,0.8237655758857727,0.8211692571640015,0.8477245569229126,0.8682960271835327,you
0.4183178246021271,0.4415202736854553,0.45516687631607056,0.4565563499927521,0.46279627084732056,0.40913552045822144,0.43907132744789124,0.462047815322876,0.4844875633716583,0.3766152262687683,0.4320824444293976,0.4498884677886963,0.45766356587409973,0.3538568317890167,0.411144882440567,0.4289039969444275,0.43741852045059204,0.3356837034225464,0.3782634735107422,0.39970651268959045,0.41045284271240234,0.7442302107810974,0.6992628574371338,0.6455767154693604,0.6073558330535889,0.5979951024055481,0.5695107579231262,0.5465343594551086,0.5222766399383545,0.5002559423446655,0.5821404457092285,0.6112462878227234,0.6639050841331482,0.7006832361221313,0.6152075529098511,0.6510788798332214,0.6900211572647095,0.7161321640014648,0.6582434177398682,0.6792152523994446,0.7021288871765137,0.7170448303222656,you
0.416810542345047,0.4458707571029663,0.464092880487442,0.4688107371330261,0.4714263677597046,0.41890519857406616,0.4516547918319702,0.4728986620903015,0.49103453755378723,0.388274610042572,0.4413180947303772,0.4567079544067383,0.46234413981437683,0.36460477113723755,0.4211065471172333,0.4359879195690155,0.4413447380065918,0.3460484445095062,0.38641780614852905,0.4059425890445709,0.41517573595046997,0.7323828339576721,0.6879757642745972,0.638154149055481,0.602912962436676,0.5855078101158142,0.5505972504615784,0.5381935834884644,0.515957236289978,0.4962639808654785,0.5605348348617554,0.601231575012207,0.6527876853942871,0.6872624158859253,0.592015266418457,0.6375808715820312,0.6775510907173157,0.7012040019035339,0.6340242028236389,0.6600657105445862,0.6842699646949768,0.6977076530456543,you
0.4352019727230072,0.46382197737693787,0.48126915097236633,0.483390748500824,0.48036903142929077,0.42878031730651855,0.44708672165870667,0.4651672840118408,0.48433730006217957,0.3959106206893921,0.44737645983695984,0.466346800327301,0.47469907999038696,0.37187692523002625,0.42738771438598633,0.44395360350608826,0.45186805725097656,0.35371968150138855,0.39204835891723633,0.41448861360549927,0.4272173047065735,0.7120123505592346,0.6737582683563232,0.626187801361084,0.5898672342300415,0.5770633816719055,0.5383627414703369,0.5255990624427795,0.502897322177887,0.4826629161834717,0.5468440651893616,0.5838696956634521,0.6354266405105591,0.6707944869995117,0.5784175395965576,0.6250309348106384,0.6648285388946533,0.6904325485229492,0.6219914555549622,0.6516256928443909,0.6756451725959778,0.6890789270401001,you
0.4384489953517914,0.46936219930648804,0.4938235580921173,0.5008087158203125,0.48517876863479614,0.4400605261325836,0.45986366271972656,0.4752742350101471,0.4917309582233429,0.40558284521102905,0.4541412889957428,0.4745746850967407,0.48535245656967163,0.3793420195579529,0.43180006742477417,0.45137131214141846,0.46155616641044617,0.3604010343551636,0.39804258942604065,0.42060163617134094,0.43243086338043213,0.7072619199752808,0.6745238304138184,0.6291540861129761,0.5923694372177124,0.5772845149040222,0.5294806957244873,0.5265664458274841,0.5051027536392212,0.48530009388923645,0.5353478789329529,0.581787645816803,0.6351316571235657,0.6716182231903076,0.5652089715003967,0.6176881790161133,0.6611940264701843,0.6893618106842041,0.6070663332939148,0.6438648104667664,0.6741719245910645,0.6916297674179077,you
0.43293699622154236,0.4628230631351471,0.49510037899017334,0.5130841135978699,0.5175437927246094,0.45666050910949707,0.4633709192276001,0.4792250692844391,0.4960481822490692,0.4169844388961792,0.453105092048645,0.4722862243652344,0.48061901330947876,0.3867369294166565,0.43097227811813354,0.4486915171146393,0.4559398591518402,0.36267906427383423,0.397645503282547,0.4141877591609955,0.41999441385269165,0.7352050542831421,0.7160125970840454,0.6909659504890442,0.6825101375579834,0.6891525387763977,0.5821019411087036,0.5609416961669922,0.5686891078948975,0.5844703912734985,0.5901859998703003,0.6547074317932129,0.7095365524291992,0.733977735042572,0.6224555969238281,0.702961802482605,0.7421532869338989,0.7518118619918823,0.6630215644836426,0.7243056297302246,0.7553080916404724,0.7602541446685791,you
0.43296289443969727,0.4643165171146393,0.4939296245574951,0.512844979763031,0.5204428434371948,0.461029052734375,0.4871150255203247,0.4994457960128784,0.5056687593460083,0.41895055770874023,0.46058571338653564,0.4683305621147156,0.4654465615749359,0.38585618138313293,0.43227484822273254,0.441558301448822,0.44030138850212097,0.359616756439209,0.39810711145401,0.4119552969932556,0.4145619869232178,0.7682713866233826,0.7456417083740234,0.7205204367637634,0.711326003074646,0.7228853106498718,0.6023598909378052,0.6181650161743164,0.6703609824180603,0.7123914957046509,0.613875150680542,0.7005583643913269,0.7579619884490967,0.7785160541534424,0.6462075114250183,0.7375397682189941,0.7770035862922668,0.7838436365127563,0.6863378286361694,0.7524115443229675,0.7830734848976135,0.7863654494285583,you
0.4274291694164276,0.46188750863075256,0.49505171179771423,0.5173510313034058,0.5306750535964966,0.46117421984672546,0.489322692155838,0.49857571721076965,0.5023679733276367,0.41679131984710693,0.45348015427589417,0.46773526072502136,0.47241631150245667,0.38255321979522705,0.42338377237319946,0.4393702447414398,0.44400420784950256,0.3565511107444763,0.38980358839035034,0.4056905210018158,0.4109261929988861,0.7781142592430115,0.7660374641418457,0.7553967237472534,0.7550718784332275,0.7641432881355286,0.6205541491508484,0.6629483103752136,0.7268399596214294,0.7741633653640747,0.6374207139015198,0.7407963275909424,0.7997493147850037,0.8193849921226501,0.677344024181366,0.7828124761581421,0.819015383720398,0.8213807940483093,0.7242482900619507,0.7978893518447876,0.8242009878158569,0.8227928876876831,you
0.4267650544643402,0.4669569730758667,0.5023050308227539,0.5093794465065002,0.49065035581588745,0.4608513414859772,0.47547343373298645,0.487127423286438,0.49362820386886597,0.4102756083011627,0.43145012855529785,0.4486728310585022,0.45434221625328064,0.373407244682312,0.3991032540798187,0.4205077588558197,0.42973843216896057,0.34742477536201477,0.36880314350128174,0.3880080282688141,0.4004940986633301,0.8227037787437439,0.8172210454940796,0.8170197010040283,0.8376745581626892,0.869105339050293,0.6974145174026489,0.7612936496734619,0.827001690864563,0.8612645864486694,0.7218284606933594,0.8219552040100098,0.8803119659423828,0.8969551920890808,0.7623367309570312,0.8561510443687439,0.9003018140792847,0.9071487188339233,0.807035505771637,0.8683421611785889,0.903012752532959,0.9119100570678711,you
0.4283222556114197,0.469205766916275,0.5096850991249084,0.5111793279647827,0.4825613796710968,0.4561331868171692,0.4800719618797302,0.48537519574165344,0.4830317199230194,0.4038357138633728,0.4456525444984436,0.4533373713493347,0.4446837902069092,0.36707624793052673,0.41670921444892883,0.42564278841018677,0.4169897139072418,0.34034961462020874,0.38254469633102417,0.394408643245697,0.39009201526641846,0.8701120615005493,0.8634084463119507,0.8544795513153076,0.866958737373352,0.8825210332870483,0.7121749520301819,0.8015281558036804,0.8325164914131165,0.8301286101341248,0.7328025102615356,0.8605310320854187,0.8764903545379639,0.8514301180839539,0.7760277390480042,0.8995171785354614,0.8982222080230713,0.8612845540046692,0.8282477259635925,0.9138563871383667,0.9116082191467285,0.8778454065322876,you
